source_url,publisher_domain,headline,snippet,deportee_count,origin_country,destination_country,conducting_agency,transport_mode,date_discovered,Urgency,DeportationType
https://www.reuters.com/world/americas/egusi-soup-space-nigerian-seeds-launch-into-orbit-2025-08-28/,www.reuters.com,Egusi soup in space? Nigerian seeds launch into orbit | Reuters,"2 days ago ... ... returned to be studied by space scientists ... Trump wrongly ended protections for Venezuelan migrants, US appeals court rules. 3 hours ...",0,,orbit,Unknown,unknown,2025-08-30T16:00:01.078481Z,Low,Group
https://www.reuters.com/news/picture/10-years-of-hugo-chavez-idUSRTXB64T,www.reuters.com,10 years of Hugo Chavez,3 days ago ... Fiery populist Chavez returned to his palace after a government set up ... In pictures: Migrants risk lives to cross the English Channel in small boats.,0,,his palace after,Unknown,ship,2025-08-30T16:00:01.078846Z,Low,Group
https://www.reuters.com/video/watch/world-cup-of-innovation-ces-returns-to-l-idRCV00BPN8/,www.reuters.com,AI Weekly: grouchy Grok and the wizard of bots,2 days ago ... 'Back from the ashes': Dutch team wins Australian solar car race. August 28 ... Judge extends block on Trump administration's efforts to deport migrant Abrego.,0,the ashes,deport migrant Abrego,Unknown,unknown,2025-08-30T16:00:01.080841Z,Low,Group
https://www.reuters.com/legal/criminal/,www.reuters.com,Criminal News | Today's Latest Stories | Reuters,"3 days ago ... Governmentcategory· August 26, 2025. Wisconsin judge not immune from charges she obstructed migrant's arrest ... returned their final verdicts on Thursday.",0,charges she obstructed migrant,,Unknown,unknown,2025-08-30T16:00:01.081387Z,Low,Criminal
https://www.reuters.com/news/picture/idUSRTXBQN2/,www.reuters.com,First daughters,3 days ago ... <HeadLine>Obama daughters return from a weekend visit in Chicago to the White House ... In pictures: Migrants risk lives to cross the English Channel in small ...,0,,the White House,Unknown,unknown,2025-08-30T16:00:01.081809Z,Low,Group
https://www.reuters.com/legal/appellate/,www.reuters.com,Appellate News | Today's Latest Stories | Reuters,3 days ago ... A federal appeals court on Friday ruled that U.S. President Donald Trump's administration had likely acted unlawfully when it rolled back temporary protections ...,0,,,Unknown,unknown,2025-08-30T16:00:01.082358Z,Low,Group
https://www.reuters.com/news/picture/makeshift-shields-of-protest-idJPRTSG9MM,www.reuters.com,Makeshift shields of protest,3 days ago ... A PROTESTOR RETURNS TEAR GAS TO POLICE WITH HOCKEY STICK AT SUMMIT PROTESTS. ... In pictures: Migrants risk lives to cross the English Channel in small boats.,0,,POLICE WITH HOCKEY STICK AT SUMMIT PROTESTS,ICE,ship,2025-08-30T16:00:01.092666Z,Low,Group
https://www.reuters.com/news/picture/wyclef-for-president-idINRTR2GTK1,www.reuters.com,Wyclef for president,"3 days ago ... <HeadLine>Wyclef Jean, a native of Haiti, recounts his experiences after returning ... In pictures: Migrants risk lives to cross the English Channel in small ...",0,,cross the English Channel in small,Unknown,unknown,2025-08-30T16:00:01.093172Z,Low,Group
https://www.reuters.com/pictures/photos-week-2025-08-28/,www.reuters.com,"Photos of the week - August 28, 2025 | Reuters",2 days ago ... A group of migrants on an inflatable dinghy leave the coast of northern ... Picturescategory In pictures: Gaza in ruins as residents return home.,0,,,Unknown,unknown,2025-08-30T16:00:01.093792Z,Low,Mass
https://www.reuters.com/authors/sam-tobin/,www.reuters.com,Sam Tobin | Reuters,"3 days ago ... UK wins court ruling to keep asylum seekers in hotel but risks angry response ... returned their final verdicts on Thursday. Reuters logo. August 20, 2025.",0,,keep asylum seekers in hotel but risks angry response,Unknown,unknown,2025-08-30T16:00:01.094912Z,Low,Group
https://www.reuters.com/legal/government/,www.reuters.com,Government News | Today's Top Headlines | Reuters,3 days ago ... A federal appeals court on Friday ruled that U.S. President Donald Trump's administration had likely acted unlawfully when it rolled back temporary protections ...,0,,,Unknown,unknown,2025-08-30T16:00:01.095469Z,Low,Group
https://www.reuters.com/pictures/la-tomatina-festival-paints-spanish-town-red-2025-08-27/Z3A2EQ2RSJO4FEWYT5HSKMOWNU/,www.reuters.com,"La Tomatina festival paints Spanish town red - August 27, 2025 ...",3 days ago ... Picturescategory In pictures: Gaza in ruins as residents return home ... More In Pictures · A migrant is detained by federal immigration officers at U.S. ...,0,,,ICE,unknown,2025-08-30T16:00:01.095956Z,Low,Group
https://www.reuters.com/video/watch/idRW013527082025RP1,www.reuters.com,"In a Nigerian coastal village, life and death is being washed away","3 days ago ... Trump demands Washington Commanders return to original name. July 20, 2025 ... Judge extends block on Trump administration's efforts to deport migrant Abrego.",0,,original name,Unknown,unknown,2025-08-30T16:00:01.096646Z,Low,Group
https://www.bbc.com/news/england,www.bbc.com,England | Latest News & Updates | BBC News,16 hours ago ... Features & Analysis. Becky Bowes wearing a black strap top and with her brown hair pulled back from her ...,0,her,,Unknown,unknown,2025-08-30T16:00:01.097104Z,Low,Group
https://www.bbc.com/news/2/hi/americas/default.stm?page=4,www.bbc.com,US & Canada | Latest News & Updates | BBC News,"16 hours ago ... 'My friend got hit in the back': Witnesses describe terror of US school shooting ... An aerial view of a migrant detention centre dubbed ""Alligator Alcatraz"" at ...",0,,,Unknown,unknown,2025-08-30T16:00:01.097569Z,Low,Group
https://www.bbc.com/news/articles/c5yenp70n1qo,www.bbc.com,Lough Erne eel conservation work could be part of species' salvation,"9 hours ago ... As the UK's only commercial eel enterprise, Lough Neagh fishery's plan requires that 200 tonnes of silver eels escape back to sea annually. But this ...",0,,sea annually,Unknown,unknown,2025-08-30T16:00:01.098591Z,Low,Group
https://www.bbc.com/news/articles/c209v6xqxnno,www.bbc.com,Preston fraud mastermind sock firm boss to pay back £90m,1 day ago ... Patel went to Dubai in 2011 but never returned. He and his co-accused Mohamed ... A decade of small boat migrants - how did it begin? A former Dover ...,0,,pay back,Unknown,ship,2025-08-30T16:00:01.101314Z,Low,Group
https://www.bbc.com/news/articles/cy4dxg8kk17o.amp,www.bbc.com,Lenny Scott: Man guilty of prison officer's revenge murder - BBC News,"1 day ago ... Neither defendant appeared to react as the eight men and three women of the jury returned their verdicts, after five hours and 24 minutes of deliberations.",0,,react as the eight men and three women of the jury returned their verdicts,ICE,unknown,2025-08-30T16:00:01.101749Z,Low,Group
https://www.bbc.com/news/live/c79lpnn79vpt,www.bbc.com,"BBC Verify Live: Footage of latest strikes in Gaza City, and analysis ...","24 hours ago ... In the same operation, the remains of another hostage were returned, the Israeli government statement said. ... Placing asylum seekers in hotels is ...",0,,,Unknown,unknown,2025-08-30T16:00:01.102194Z,Low,Group
https://www.bbc.com/news/articles/c890j1vly34o.amp,www.bbc.com,Robbie Williams: Irish man who says he co-wrote Angels 'couldn't ...,"17 hours ago ... The pair lost touch after Williams returned to England, but Heffernan was ... Asylum seekers to stay at Epping hotel after government wins appeal. 1 ...",0,,England,Unknown,unknown,2025-08-30T16:00:01.102756Z,Low,Group
https://www.bbc.com/news/live/c1ej52299lqt,www.bbc.com,Asylum seekers can stay at hotel in Epping after government wins ...,19 hours ago ... This may incentivise local planning authorities who wish to remove asylum accommodation from their area to apply to the court urgently before capacity elsewhere ...,0,their area to apply to the court urgently before capacity elsewhere,remove asylum accommodation from their area to apply to the court urgently before capacity elsewhere,Unknown,unknown,2025-08-30T16:00:01.103349Z,High,Group
https://www.bbc.com/news/articles/cwy0dgpyq35o.amp,www.bbc.com,Prince Harry set for UK visit - but will he and King Charles meet ...,"17 hours ago ... Back then, his father was in Italy on a state visit, so the possibility of a ... Asylum seekers to stay at Epping hotel after government wins appeal. 1 ...",0,,stay at Epping hotel after government wins appeal,Unknown,unknown,2025-08-30T16:00:01.103859Z,Low,Group
https://www.bbc.com/news/live/c1ej52299lqt?page=2,www.bbc.com,Asylum seekers can stay at hotel in Epping after government wins ...,"1 day ago ... Case to return to court in Octoberpublished at 15:38 British Summer Time 29 August · Government wants to close asylum hotels in orderly way, minister says ...",0,,return to court in Octoberpublished at,Unknown,unknown,2025-08-30T16:00:01.105978Z,Low,Group
https://www.bbc.com/news/articles/c2kzed3ykwzo.amp,www.bbc.com,"Detained 'Nazi' teen discussed 'shooting up' schools, Old Bailey ...","1 day ago ... Just three days later, the court heard, his mother bought him a crossbow ""pistol"" with a 50lb draw weight. When police returned two weeks later, officers seized ...",0,,,ICE,unknown,2025-08-30T16:00:01.106522Z,Low,Group
https://www.bbc.com/news/england/kent,www.bbc.com,Kent | Latest News & Updates | BBC News,"3 days ago ... Get all the latest news, live updates and content about Kent from across the BBC.",0,across the BBC,,Unknown,unknown,2025-08-30T16:00:01.106933Z,Low,Group
https://www.bbc.com/news/articles/czd0mdzze21o,www.bbc.com,Salford's streets of union jacks split opinion among residents,"2 days ago ... ... migration and wanted to show that this was ""still Great Britain"". ""You go ... Near neighbour Ben O'Brien, 37, said he recently returned from a family ...",0,,show that this was,Unknown,unknown,2025-08-30T16:00:01.107405Z,Low,Group
https://www.bbc.com/news/2/hi/europe/default.stm?page=2,www.bbc.com,Europe | Latest News & Updates | BBC News,3 days ago ... Europe · Zelensky rejects proposals for buffer zone to end Ukraine war · Sexist Italian image-sharing website forced to shut after political outcry · Boat heading ...,0,,end Ukraine war,Unknown,ship,2025-08-30T16:00:01.107902Z,Low,Group
https://www.bbc.com/news/england/wolverhampton,www.bbc.com,"Wolverhampton - Latest News, Headlines and Entertainment from ...",3 days ago ... An aerial picture of Berrow Wood School with fields surrounding a black and white Tudor manor. M&S could return to city in Banks's ...,0,,city in Banks,Unknown,unknown,2025-08-30T16:00:01.108311Z,Low,Group
https://www.bbc.com/news/articles/cnv7lyp05qzo,www.bbc.com,EU deal fuelling Mauritania's abuse of migrants - Human Rights Watch,"3 days ago ... ""If you have black skin, they don't respect you, they insult you and take your papers,"" a Senegalese person returned home told HRW. A Togolese woman added ...",0,,,Unknown,bus,2025-08-30T16:00:01.108781Z,Low,Group
https://www.theguardian.com/world/migration,www.theguardian.com,Migration | The Guardian,"16 hours ago ... 14,000 US-bound people have returned south since Trump border crackdown, UN finds. Aug 29 2025 11.33 EDT. 27 August 2025. Rafael Behr. There's an obvious way to ...",0,,,Unknown,unknown,2025-08-30T16:00:01.109230Z,Low,Group
https://www.theguardian.com/culture/2025/aug/30/going-out-staying-in-conmplete-guide-weeks-entertainment,www.theguardian.com,From Caught Stealing to CMAT: your complete entertainment guide ...,"11 hours ago ... Darren Aronofsky's back with a new crime caper starring Austin Butler, and the festival-slaying singer-songwriter releases her long-awaited third album.",0,Caught Stealing to CMAT,CMAT,Unknown,unknown,2025-08-30T16:00:01.109565Z,Low,Group
https://www.theguardian.com/au?INTCMP=CE_AUhttps://www.theguardian.com/world,www.theguardian.com,"Latest news, sport and opinion from the Guardian",16 hours ago ... A shadow of a person holding a sign. March for Australia. How are police and government responding to anti-immigration rally promoted by neo-Nazis? · Lewis's ...,0,the Guardian,anti,ICE,unknown,2025-08-30T16:00:01.109916Z,Low,Group
https://www.theguardian.com/uk-news/2025/aug/30/fred-and-rose-west-how-one-woman-escaped-britains-worst-serial-killers,www.theguardian.com,'I felt like the walls were closing in. All I could see was Fred West's ...,"10 hours ago ... '” Instead of going in, she returned to Cromwell Street. Headshot of Shirley Robinson, victim of Fred and Rose West",0,,Cromwell Street,Unknown,unknown,2025-08-30T16:00:01.110622Z,Low,Group
https://www.theguardian.com/commentisfree/2025/aug/30/refugees-migrants-hotels-humanity,www.theguardian.com,Ordinary people outside hotels raging at ordinary people inside ...,4 hours ago ... And no one in their right mind thinks the experiences endured by most migrants could be a rational choice for anyone. ... returned migrants – none of this ...,0,,,ICE,unknown,2025-08-30T16:00:01.111162Z,Low,Group
https://www.theguardian.com/world/migration/2025/aug/29/all,www.theguardian.com,Migration | World | The Guardian,"11 hours ago ... Sixty-nine people drown as migrant boat capsizes off coast of Mauritania · 14,000 US-bound people have returned south since Trump border crackdown, UN finds.",0,,,Unknown,ship,2025-08-30T16:00:01.111587Z,Low,Group
https://www.theguardian.com/uk/commentisfree,www.theguardian.com,Opinion | The Guardian,"16 hours ago ... Step back and take it in: the US is entering full authoritarian mode · A desperate, opportunist press and vicious politicians: no wonder the debate on refugees ...",0,,,Unknown,unknown,2025-08-30T16:00:01.111996Z,Low,Group
https://www.theguardian.com/world/series/guardian-morning-briefing,www.theguardian.com,Guardian morning briefing | The Guardian,2 days ago ... A staff member closes the gate outside The Bell Hotel in Epping which is at centre. Thursday briefing: Where will Labour house asylum seekers now councils ...,0,,,Unknown,unknown,2025-08-30T16:00:01.112437Z,Low,Group
https://www.theguardian.com/news/series/todayinfocus,www.theguardian.com,Today in Focus | The Guardian,2 days ago ... How far-right rhetoric on migration went mainstream – podcast. Podcast ... Back to top. © 2025 Guardian News & Media Limited or its affiliated companies ...,0,,top,Unknown,unknown,2025-08-30T16:00:01.112855Z,Low,Group
https://www.theguardian.com/world?page=2,www.theguardian.com,World news | Page 2 of 26518 | The Guardian,"2 days ago ... Mother of boy, 15, held at gunpoint by US immigration agents files $1m claim ... returned south since Trump border crackdown, UN finds. Aug 29 2025 11.33 EDT ...",0,,,Unknown,unknown,2025-08-30T16:00:01.113407Z,Low,Group
https://www.theguardian.com/politics/live/2025/aug/29/latest-live-uk-politics-news-updates-asylum-hotels-labour-conservatives-reform?filterKeyEvents=false&page=with%3Ablock-68b1b76a8f08d02733f1f91d,www.theguardian.com,Police warn protesters not to travel to Epping after asylum hotel ...,1 day ago ... Illegal migrants have more rights than the British people under Starmer. He ... We are also working hard to relieve pressure on the system and striking back at ...,0,,travel to Epping after asylum hotel,ICE,unknown,2025-08-30T16:00:01.113921Z,Low,Group
https://www.theguardian.com/international?fbclid=IwAR2xMDG-pobAI6da5r_4Jce6nzf0i6O4NLcvpqOk9Q9BYVjXIYqmmip_nYU%252525252F%252525252F,www.theguardian.com,"Latest news, sport and opinion from the Guardian","2 days ago ... Detainees report alleged uprising at 'Alligator Alcatraz': 'A lot of people have bled'. now. US immigration. 14,000 US-bound people have returned south since ...",0,the Guardian,,Unknown,unknown,2025-08-30T16:00:01.114428Z,Low,Group
https://www.theguardian.com/us-news/us-politics/2025/aug/29/all,www.theguardian.com,US politics | US news | The Guardian,1 day ago ... Labour must debunk Farage's migrant myths · The Guardian view on Trump and the Fed: independence is no substitute for accountability · Step back and take it in: ...,0,,,Unknown,unknown,2025-08-30T16:00:01.115052Z,Low,Group
https://www.theguardian.com/politics/2025/aug/29/treasury-tax-big-banks-quantitative-easing-windfalls-thinktank,www.theguardian.com,Treasury should tax big banks on quantitative easing windfalls ...,1 day ago ... ... immigration problem that really concerns me? US celebrities · Frustrated ... Back to top. © 2025 Guardian News & Media Limited or its affiliated companies ...,0,,top,Unknown,unknown,2025-08-30T16:00:01.115874Z,Low,Group
https://www.theguardian.com/world/2025/aug/29/friday-briefing-why-are-palestinians-shut-out-of-post-war-plans-while-tony-blair-discusses-their-future,www.theguardian.com,Friday briefing: Why are Palestinians shut out of post-war plans ...,1 day ago ... ... returns to Middle East ​politics​ as civil society ... refugees whose fathers and grandfathers were ethnically cleansed from their villages back in 1948.,0,their villages back in,Middle East,Unknown,unknown,2025-08-30T16:00:01.121033Z,Low,Group
https://apnews.com/article/yankees-rodon-35d6a8391e1da2e85c328eb03994b0d3,apnews.com,Rodón pitches 6 solid innings for the Yankees in return to Chicago ...,12 hours ago ... It was just like old times for Carlos Rodón. Only in a different uniform. Rodón pitched six effective innings to help the New York Yankees to a 10-2 victory ...,0,,Chicago,Unknown,unknown,2025-08-30T16:00:01.121736Z,Low,Group
https://apnews.com/article/illinois-western-score-219982ccdf00ac5f9cce86b87619802f,apnews.com,"Beatty returns punt for TD, breaks Grange's nearly 102-year-old ...","11 hours ago ... Gabe Jacas led the Illinois defense with five tackles, two sacks, and a forced fumble. “Gabe is a freak of nature,” Bielema said. “He has a great skill set ...",0,,,Unknown,unknown,2025-08-30T16:00:01.123358Z,Low,Group
https://apnews.com/article/migrants-capsize-boat-mauritania-0c790200743f88b988be84c8ceb256e7,apnews.com,Mauritania's coast guard says at least 49 died when a boat carrying ...,"1 day ago ... The country's authorities have tightened control and expulsion measures for migrants. Last year, it signed a 210 million-euro deal ($225 million)with the ...",0,,,Unknown,ship,2025-08-30T16:00:01.124575Z,Low,Group
https://apnews.com/article/migration-venezuela-darien-gap-trump-colombia-dc7eab62980c98eba5c65ed591a2836f,apnews.com,"14,000 migrants have returned south after Trump border changes ...",1 day ago ... Migration through the treacherous Darien Gap on the border of Colombia and Panama peaked in 2023 when more than half a million migrants crossed. That flow ...,0,,,Unknown,unknown,2025-08-30T16:00:01.125489Z,Low,Group
https://apnews.com/article/technology-stocks-nvidia-japan-china-f46f70b94fd5d68d4968f23c85944285,apnews.com,US stocks pull back from their records | AP News,19 hours ago ... Stocks lost ground on Wall Street a day after the market hit its latest all-time highs. The S&P 500 fell 0.6% Friday.,0,their records,,Unknown,unknown,2025-08-30T16:00:01.125926Z,Low,Group
https://apnews.com/article/taylor-townsend-jelena-ostapenko-osaka-us-open-2025-b009843ad29dbe00b2da9be80fa05327,apnews.com,The Townsend-Ostapenko flap remains a top topic at the US Open ...,2 days ago ... The postmatch back-and-forth between Taylor Townsend and Jelena Ostapenko at the U.S. Open remained a topic of conversation at the U.S..,0,,,Unknown,unknown,2025-08-30T16:00:01.126425Z,Low,Group
https://apnews.com/video/new-orleans-doctors-look-back-on-how-they-cared-for-patients-during-hurricane-katrina-f1aa1cae12ca4b5e96e51f43fc7d1aef,apnews.com,New Orleans doctors look back on how they cared for patients ...,"1 day ago ... Twenty years after Hurricane Katrina, two shuttered hospitals remain eye sores to the city; Charity Hospital and Lindy Boggs Medical Center, ...",0,,the city,Unknown,unknown,2025-08-30T16:00:01.126929Z,Low,Group
https://apnews.com/article/israel-hamas-wars-latest-08-29-2025-c71c5baf2dd7ce205f64a5c4092ea838,apnews.com,Latest: Israel says remains of 2 hostages found | AP News,"18 hours ago ... Israel also said it had recovered the body of a hostage and the remains of another, and vowed its military offensive would return more. ... forced to leave their ...",0,,leave their,Unknown,unknown,2025-08-30T16:00:01.128590Z,Low,Group
https://apnews.com/article/west-georgia-samford-score-077fe6f3a117cea4b610c90b4785aa40,apnews.com,Long kickoff return and fumble return help West Georgia open with ...,"2 days ago ... Samford fumbled six times, losing three. David Hoage forced two of the fumbles, including the touchdown play. Quincy Crittendon and Brady Stober combined to ...",0,,,Unknown,unknown,2025-08-30T16:00:01.129855Z,Low,Group
https://apnews.com/article/dallas-cowboys-season-preview-04433287a2e229e7110a1589d634eb59,apnews.com,Cowboys difficult to read after Parsons trade overshadows Prescott ...,2 days ago ... Immigration Weather Education ... Quarterback Dak Prescott is back after missing half of last season with a torn hamstring that required surgery.,0,,read after Parsons trade overshadows Prescott,Unknown,unknown,2025-08-30T16:00:01.130342Z,Low,Group
https://apnews.com/article/pilato-tarantino-swim-shoplifting-italy-123dd90aa86cefa436239ac953ab9a8a,apnews.com,Italian swimmers returning home from worlds detained briefly at ...,"1 day ago ... Benedetta Pilato, who won a bronze medal in the 50-meter breaststroke, and Chiara Tarantino were released after the Italian embassy intervened on their behalf, ...",0,worlds detained briefly at,,Unknown,unknown,2025-08-30T16:00:01.130909Z,Low,Group
https://apnews.com/article/britain-hotel-migrants-asylum-seekers-464dd1829ce1fe1281605f9555cd695d,apnews.com,UK government wins appeal to keep asylum-seekers at a hotel in ...,23 hours ago ... Britain's Court of Appeal has overturned a temporary injunction that would have blocked asylum-seekers from being housed at a hotel near London.,0,being housed at,keep asylum,Unknown,unknown,2025-08-30T16:00:01.131271Z,Low,Group
https://apnews.com/article/vikings-thielen-trade-5b9d5c0192cc57ef6eeb0fe8fefe4193,apnews.com,Thielen relishes return home to Vikings after two seasons with ...,2 days ago ... Adam Thielen has returned to the Minnesota Vikings after a trade with the Carolina Panthers. Thielen kept Minnesota as his offseason home and had previously ...,0,,Vikings after two seasons with,Unknown,unknown,2025-08-30T16:00:01.131764Z,Low,Group
https://apnews.com/article/trump-immigration-military-base-4be8ec065a8749bafd326333a1f1c767,apnews.com,Trump asks military base outside Chicago for immigration ...,"2 days ago ... Mayor Brandon Johnson and Illinois Gov. JB Pritzker have pushed back against a possible mobilization, saying crime has fallen in Chicago and that the city doesn ...",0,,,Unknown,unknown,2025-08-30T16:00:01.132232Z,Low,Group
https://apnews.com/article/texas-migrant-arrests-court-ruling-345aa5a859187aeb792d9e81c5ccedd2,apnews.com,Texas law giving police power to arrest migrants under review by ...,17 hours ago ... A federal appeals court will decide whether a Texas law to give police broad powers to arrest migrants ... Italian swimmers returning home from worlds detained ...,0,worlds detained,arrest migrants under review by,ICE,unknown,2025-08-30T16:00:01.133201Z,Low,Group
https://apnews.com/article/lewandowski-poland-81106c06f977a7bfb52b6c9a17bc7498,apnews.com,Lewandowski back as Poland captain after row with former coach ...,1 day ago ... Robert Lewandowski will return to Poland as its captain after a row with the previous coach led the Barcelona star to quit the national team.,0,,Poland as its captain after,Unknown,bus,2025-08-30T16:00:01.133666Z,Low,Group
https://apnews.com/video/14000-us-bound-migrants-have-returned-south-since-trump-border-changes-un-says-1b26f7caff144d25a94fae899fd4795f,apnews.com,"14,000 US-bound migrants have returned south since Trump border ...",22 hours ago ... More than 14000 mainly Venezuelan migrants who hoped to reach the United States have reversed course and turned south since U.S..,0,,reach the United States have reversed course and turned south since,Unknown,unknown,2025-08-30T16:00:01.134249Z,Low,Group
https://www.cnn.com/business/cnn-business-briefing,www.cnn.com,CNN Business Briefing | CNN Business,16 hours ago ... ... orders · Federal Reserve Chair Jerome Powell has been under attack from ... remove 'tariffs on US goods' 0:48 · 250822_FedChairPowell Thumb Clean.jpg.,0,,,Unknown,bus,2025-08-30T16:00:01.134734Z,Low,Group
https://edition.cnn.com/politics/fema-katrina-20-years-trump,edition.cnn.com,"Progress after Katrina is being dismantled under Trump, former ...",1 day ago ... ... returned. CNN spoke to five former heads of FEMA from every administration ... migrants as part of a program the agency operated. DHS swiftly fired ...,0,every administration,five former heads of FEMA from every administration,Unknown,unknown,2025-08-30T16:00:01.135634Z,Low,Group
https://edition.cnn.com/2025/08/29/americas/guantanamo-venezuela-migrants-detained-hrw-intl-latam,edition.cnn.com,"Venezuelan migrants in Guantanamo subjected to isolation, poor ...",17 hours ago ... Migrants sent by the United States to the Guantanamo Bay naval base in Cuba ... “I arrived there weighing 78 kilos and returned to Venezuela weighing 52.”.,0,,isolation,Unknown,unknown,2025-08-30T16:00:01.136159Z,Low,Group
https://www.cnn.com/,www.cnn.com,"CNN: Breaking News, Latest News and Videos",2 days ago ... ... migrants violates due process · CNN Exclusive Trump administration plans to send hundreds of Guatemalan children in government custody back to home country.,0,,send hundreds of Guatemalan children in government custody back to home country,Unknown,unknown,2025-08-30T16:00:01.136620Z,Low,Group
https://www.cnn.com/world/europe,www.cnn.com,"Europe news - breaking news, video, headlines and opinion | CNN","2 days ago ... The Bell Hotel in Epping, Essex, has become the center of a heated debate. Lucy North/PA. UK wins court ruling to keep asylum seekers ... France returns skull of ...",0,,keep asylum seekers,Unknown,unknown,2025-08-30T16:00:01.137052Z,Low,Group
https://transcripts.cnn.com/show/acd,transcripts.cnn.com,Anderson Cooper 360 Degrees,"2 days ago ... ... Return A Man When Deported By Mistake. Trump Official: Administration ""Does Not Have Authority To Forcibly Extract"" Deported Man; Man Charged With Arson on ...",0,,Forcibly Extract,Unknown,unknown,2025-08-30T16:00:01.137444Z,Low,Group
https://edition.cnn.com/?iid=article_sidebar,edition.cnn.com,"Breaking News, Latest News and Videos | CNN","3 days ago ... ... returned to office, on track for highest level in a decade · Analysis RFK Jr ... UK right-wing populist Nigel Farage pledges to deport asylum seekers.",0,,office,ICE,unknown,2025-08-30T16:00:01.137832Z,Low,Group
https://www.cnn.com/world/middleeast/iran,www.cnn.com,"Iran news - breaking stories, video and analysis | CNN","3 days ago ... A bus carrying migrants crashed in Herat on August 19, 2025. @Ahmadmuttaqi01 ... Back to School: The biggest news stories you may have missed this ...",0,,School,Unknown,bus,2025-08-30T16:00:01.138222Z,Low,Group
https://arabic.cnn.com/world/article/2025/08/28/france-returns-skull-of-king-beheaded-during-colonial-era-to-madagascar,arabic.cnn.com,جمجمة ملك بأفريقيا قُطع رأسه بالحقبة الاستعمارية الفرنسية تُعاد ...,2 days ago ... (CNN)-- أعادت فرنسا ثلاث جماجم إلى مدغشقر بعد أكثر من قرن من اختطافها، بما في ذلك جمجمة يُعتقد أنها تعود لملك مدغشقر من القرن التاسع عشر، قُطع رأسه على يد ...,0,,,Unknown,unknown,2025-08-30T16:00:01.138826Z,Low,Group
https://edition.cnn.com/2025/08/28/politics/foreign-students-visa-limits-trump,edition.cnn.com,Trump administration plans to limit foreign students' length of time ...,"2 days ago ... ... returned to office, on track for highest level in a decade. Aug 28, 2025. 3 minute readmin read · 'It's like one day everyone left': How immigration crackdowns ...",0,,limit foreign students,ICE,unknown,2025-08-30T16:00:01.139315Z,Low,Group
https://www.cnn.com/2025/08/28/politics/immigration-enforcement-chicago-national-guard,www.cnn.com,Trump administration plans big immigration enforcement operation ...,"2 days ago ... ... returned to office, on track for highest level in a decade. White House officials have made clear that these plans are distinct from the idea the president ...",0,the idea the president,office,ICE,unknown,2025-08-30T16:00:01.139729Z,Low,Group
https://edition.cnn.com/?fbclid=IwAR2xMDG-pobAI6da5r_4Jce6nzf0i6O4NLcvpqOk9Q9BYVjXIYqmmip_nYU%252525252F%252525252F,edition.cnn.com,"Breaking News, Latest News and Videos | CNN","2 days ago ... ICE has deported nearly 200K people since Trump returned to office, on track for highest level in a decade · Mandatory Credit: Photo by Unnati Naidu/SPP ...",0,,office,ICE,unknown,2025-08-30T16:00:01.140593Z,Low,Group
https://www.nytimes.com/2025/08/30/us/new-orleans-katrina-diaspora.html,www.nytimes.com,"20 Years After Katrina, New Orleans Is Still Home for Those Who Left",7 hours ago ... Katrina forced a brutal calculus upon hundreds of thousands of New Orleans residents. ... return to and a new one that remained frustratingly beyond their grasp.,0,,and,Unknown,unknown,2025-08-30T16:00:01.141021Z,Low,Group
https://www.nytimes.com/section/nyregion,www.nytimes.com,New York - The New York Times,"16 hours ago ... This Chef Is Bringing Babbo Back. Can It Move Past Mario Batali? Mark Ladner, a master of Italian cooking and a Batali protégé, is reinventing the Manhattan ...",0,,,Unknown,unknown,2025-08-30T16:00:01.141465Z,Low,Group
https://www.nytimes.com/spotlight/xpn-profiles,www.nytimes.com,Profiles - The New York Times,"16 hours ago ... The artist is exhibiting five new installations in Seoul, but then there is a volcano in Arizona he has to get back to. ... migration to expand contemporary ...",0,,get back to,Unknown,unknown,2025-08-30T16:00:01.141895Z,Low,Group
https://www.nytimes.com/by/kirsten-noyes?page=9,www.nytimes.com,Kirsten Noyes - Page 9 - The New York Times,"16 hours ago ... As President Trump asks Republican-led states to redraw congressional maps, some Indiana conservatives are pushing back. “They should leave it alone,” one ...",0,,redraw congressional maps,Unknown,unknown,2025-08-30T16:00:01.142364Z,Low,Group
https://www.nytimes.com/section/world/europe?page=9,www.nytimes.com,Europe - Page 9 - The New York Times,16 hours ago ... President Emmanuel Macron of France also pushed back against accusations by Prime Minister Benjamin Netanyahu that he had not done enough to protect French Jews ...,0,,protect French Jews,Unknown,unknown,2025-08-30T16:00:01.142757Z,Low,Group
https://www.nytimes.com/by/nanna-heitmann,www.nytimes.com,Nanna Heitmann - The New York Times,"16 hours ago ... They talk about the historic moments they captured that defined the year — the migrant crisis, the war in Ukraine, arctic war training and hostage returns.",0,,,Unknown,train,2025-08-30T16:00:01.143220Z,High,Group
https://www.nytimes.com/video/world/europe/100000010362770/how-russia-is-distracting-citizens-from-the-war.html,www.nytimes.com,How Russia Is Distracting Citizens From the War - The New York ...,7 hours ago ... A Ukrainian Marine Returns From Russian Captivity. What Counts as a 'National ... Visual Analysis Shows U.S. Likely Bombed Yemen Migrant Detention Center.,0,the War,,Unknown,unknown,2025-08-30T16:00:01.144012Z,Low,Group
